reaction_id	reaction_id_type	components	Reaction	mel_type	bridge_position
m_269946cbgda	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946cbeaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946cccaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946dbeba	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946cccca	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946dbfca	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946dbfda	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946dbfea	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946dbgaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946dbgba	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946dcbaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946dccaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946dccca	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946dceaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946dceba	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946dceca	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946dceea	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946dcfaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946dcfba	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946dcfca	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946dcgaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946dcgba	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946dbfba	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946dbfaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946dbeea	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946dbeda	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946cccda	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946ccdaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946cceaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946cceca	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946cceda	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946ccfaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946ccgaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946ccgba	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946cccba	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946ccgea	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946cciba	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946cciea	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946dbbaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946dbcaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946dbcca	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946dbcda	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946dbeaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946dbeca	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946cciaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bcmaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946cbdba	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bckca	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbhba	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbhca	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbhda	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbhea	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbjaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbjba	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbjea	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbkaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbkba	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bblaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bblba	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bblca	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bblda	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bblea	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbmaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbnaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbnca	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbhaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbgea	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbgca	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbgba	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bckea	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbbaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbcaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbcca	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbdaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbdba	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbdea	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbeaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bboaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbeba	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbeda	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbeea	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbfaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbfba	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbfca	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbfda	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbfea	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbgaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbeca	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bboba	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbgda	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bboda	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bcdaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bcdba	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bcdca	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bcdda	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bceaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bceca	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bceda	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bcfca	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bccca	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bchaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bcjaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bcjba	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bcjca	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bcjda	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bcjea	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bckaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bckba	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bboca	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bciaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bccba	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bcfaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bccaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bboea	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbpaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbpba	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbpca	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbpda	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbpea	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbqba	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbqca	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbqda	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbqaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbsaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbtaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbuaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbuca	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbuda	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bcbaa	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bbqea	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269946bcbba	269946	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956cccaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956cdeaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956cddaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956cdcaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956ccdaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956cceaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956cebaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956cdbaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956cecaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956cefaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956cecea	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956cedaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956cedba	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956ceeaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956ceeba	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956ceeea	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956cegaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956ccbaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956cecba	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956cbjaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956beiea	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956cbhaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956cehaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956beiba	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956beica	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bejaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bejea	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bekaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956belaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bemaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bemca	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956cbiaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bemda	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956benba	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956benca	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956benea	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956cbbaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956cbcaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956cbdaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956cbeaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956cbfaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956cbgaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956benaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956ceiaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956decba	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956cfbaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956ddfaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956ddgaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956ddhaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956ddhca	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956ddhda	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956ddiaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956ddjaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956ddjba	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956ddjea	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956ddkaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956ddkea	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956debaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956debca	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956decaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956beiaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956decca	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956decea	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956dedaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956dedea	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956dddaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956ddcda	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956ddcca	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956ddcaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956cfcaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956cfdaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956cfeaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956cffaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956cfgaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956cfhaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956dbbaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956dbbca	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956dbcaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956cejaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956dbcba	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956dbdaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956dcbaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956dcbca	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956dcdaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956dceaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956dcfaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956ddbaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956ddbca	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956ddbda	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956dbcca	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956behea	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956cefba	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956behca	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bbmaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bbmca	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bbmda	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bcbaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bcbca	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bcbda	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bccaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bccca	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bcdaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bcfaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bcgaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bchaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bchca	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bciaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bciba	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bciea	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bcjaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bcjba	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bcjea	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bblaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bckaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bbkaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bbjaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956behda	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bbbaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bbbca	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bbcaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bbcca	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bbcda	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bbdaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bbdca	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bbfaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bbgaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bbhaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bbhba	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bbhca	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bbhda	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bbhea	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
m_269956bbiaa	269956	2.0	[U]-[*:1].[U]-[*:2]>>[*:1]-[*:2]	2_component	
